cp6 analysis: Full codebase (cesm_release)
Files scanned: 3553

===========================================================================
FILE PATH                                                         | COUNT
...rk/brianpm/cesm_release/components/ww3/src/source/w3src3md.f90 | 146
...anpm/cesm_release/components/cam/src/physics/cam/eddy_diff.F90 | 145
...rianpm/cesm_release/components/cam/src/physics/camrt/radsw.F90 | 145
...rk/brianpm/cesm_release/components/ww3/src/source/w3arrymd.f90 | 145
.../cesm_release/components/cam/src/ionosphere/waccmx/wei05sc.F90 | 144
...ianpm/cesm_release/components/clm/src/main/initVerticalMod.F90 | 142
...release/components/cam/src/chemistry/modal_aero/aero_model.F90 | 139
...release/components/cam/src/physics/cam/hetfrz_classnuc_cam.F90 | 136
...se/components/cam/src/physics/carma/base/setupvf_std_shape.F90 | 133
...cesm_release/components/cam/src/dynamics/se/dycore/fv_mapz.F90 | 132
.../work/brianpm/cesm_release/components/pop/source/overflows.F90 | 131
...ponents/cam/src/physics/carma/base/freezaerl_tabazadeh2000.F90 | 129
...e/components/cam/src/physics/spcam/ecpp/ecpp_modal_wetscav.F90 | 128
...npm/cesm_release/components/cam/src/physics/waccmx/tei_mod.F90 | 128
...ing/Gen_Data/Gen_Data_FVdycore/Gen_Data_SETNAME_f09/MAKEIC.f90 | 128
..._release/components/cam/src/chemistry/mozart/mo_neu_wetdep.F90 | 127
.../cesm_release/components/cam/src/ionosphere/waccmx/edynamo.F90 | 127
...components/cam/src/chemistry/pp_waccm_ma_sulfur/mo_sim_dat.F90 | 126
...elease/components/cam/src/physics/waccmx/ion_electron_temp.F90 | 126
...omponents/clm/src/fates/biogeophys/FatesPlantHydraulicsMod.F90 | 125
...work/brianpm/cesm_release/cime/src/share/util/shr_spfn_mod.F90 | 122
...m/cesm_release/components/cam/src/physics/cam/unicon_utils.F90 | 122
...elease/components/cam/src/physics/clubb/corr_varnce_module.F90 | 122
...brianpm/cesm_release/components/cam/src/physics/cam/uwshcu.F90 | 121
..._release/components/clm/src/biogeophys/FrictionVelocityMod.F90 | 121
...e/work/brianpm/cesm_release/components/pop/source/vmix_kpp.F90 | 121
...elease/components/cam/tools/topo_tool/cube_to_target/remap.F90 | 119
...omponents/cam/src/chemistry/modal_aero/modal_aero_convproc.F90 | 118
...pm/cesm_release/components/cam/src/ionosphere/waccmx/oplus.F90 | 117
...ease/components/pop/externals/MARBL/src/marbl_settings_mod.F90 | 117
...npm/cesm_release/components/cam/src/physics/rrtmg/oldcloud.F90 | 116
.../cime/src/components/data_comps_mct/datm/src/datm_comp_mod.F90 | 115
...release/components/cam/src/chemistry/aerosol/sslt_sections.F90 | 115
...esm_release/components/cam/src/physics/cam/hetfrz_classnuc.F90 | 114
.../brianpm/cesm_release/components/cam/src/physics/cam/ndrop.F90 | 114
.../brianpm/cesm_release/components/clm/src/biogeochem/ch4Mod.F90 | 114
...ease/cime/src/share/test/old_unit_testers/test_shr_streams.F90 | 113
...m/cesm_release/components/cam/src/physics/cam/nucleate_ice.F90 | 113
...onents/cam/src/dynamics/fv3/atmos_cubed_sphere/model/fv_sg.F90 | 112
...esm_release/components/cam/src/chemistry/mozart/m_sad_data.F90 | 110
...brianpm/cesm_release/components/clm/src/biogeochem/DUSTMod.F90 | 109
...npm/cesm_release/components/cam/src/physics/cam/clubb_intr.F90 | 102
...ork/brianpm/cesm_release/components/pop/source/forcing_shf.F90 | 101
...de/work/brianpm/cesm_release/components/pop/source/initial.F90 | 101
...pm/cesm_release/components/cam/src/physics/waccm/mo_aurora.F90 | 99
...pm/cesm_release/components/cam/src/chemistry/mozart/spehox.F90 | 98
...m/cesm_release/components/clm/src/biogeophys/HumanIndexMod.F90 | 98
...esm_release/components/cam/src/chemistry/aerosol/mo_setsox.F90 | 97
...omponents/cam/src/chemistry/pp_waccm_mad_mam4/mo_prod_loss.F90 | 96
...m/cesm_release/components/cam/src/physics/cam/micro_mg_cam.F90 | 95
...ponents/cam/src/chemistry/modal_aero/modal_aero_gasaerexch.F90 | 94
...ase/components/cam/src/chemistry/pp_waccm_mad/mo_prod_loss.F90 | 94
...cesm_release/components/cam/src/physics/camrt/radconstants.F90 | 94
...ase/components/cism/source_cism/libglimmer-solve/SLAP/xersla.f | 93
...onents/cam/src/physics/carma/models/cirrus/carma_model_mod.F90 | 92
...nents/clm/src/fates/biogeophys/FatesPlantRespPhotosynthMod.F90 | 92
...rianpm/cesm_release/components/cice/src/source/ice_forcing.F90 | 91
.../cesm_release/components/cam/src/physics/spcam/crm_physics.F90 | 90
...se/components/cism/source_cism/utils/isostasy/relaxed_topo.F90 | 90
.../components/cam/src/dynamics/fv3/microphys/module_mp_radar.F90 | 88
...esm_release/components/cice/src/drivers/cice/ice_constants.F90 | 88
..._release/components/cice/src/drivers/hadgem3/ice_constants.F90 | 88
...esm_release/components/clm/src/biogeophys/SnowHydrologyMod.F90 | 88
.../cam/src/chemistry/pp_trop_strat_mam4_vbsext/mo_lin_matrix.F90 | 86
...nts/cam/src/chemistry/pp_trop_strat_mam4_vbs/mo_lin_matrix.F90 | 86
...onents/cam/src/chemistry/pp_waccm_tsmlt_mam4/mo_lin_matrix.F90 | 86
...cesm_release/components/cam/src/physics/rrtmg/radconstants.F90 | 86
...rk/brianpm/cesm_release/components/clm/src/main/clm_varcon.F90 | 86
...m_release/components/cam/src/physics/clubb/constants_clubb.F90 | 84
...ents/cam/src/dynamics/fv3/atmos_cubed_sphere/model/tp_core.F90 | 83
...ase/components/cam/src/dynamics/se/dycore/fvm_analytic_mod.F90 | 82
...ase/components/cam/src/dynamics/se/dycore/global_norms_mod.F90 | 82
...omponents/cam/src/physics/carma/base/fractal_meanfield_mod.F90 | 81
...brianpm/cesm_release/components/cam/src/physics/cam/cldwat.F90 | 80
...omponents/cam/src/physics/spcam/crm/crmx_module_ecpp_stats.F90 | 80
...ase/components/cism/source_cism/libglissade/glissade_remap.F90 | 79
.../cesm_release/components/clm/src/biogeochem/CNPhenologyMod.F90 | 79
...m_release/components/cam/src/chemistry/mozart/mo_lightning.F90 | 78
...cs/cosp2/src/src/simulator/MODIS_simulator/modis_simulator.F90 | 78
...ase/components/cam/src/physics/rrtmg/aer_src/rrtmg_lw_init.f90 | 78
...release/components/cism/source_cism/libglint/glint_upscale.F90 | 78
...m_release/components/cam/chem_proc/src/cam_chempp/mozpp.mods.f | 76
...cesm_release/components/cam/src/chemistry/mozart/mo_sethet.F90 | 76
...m/src/dynamics/fv3/atmos_cubed_sphere/model/fv_regional_bc.F90 | 76
.../cesm_release/components/clm/src/biogeochem/VOCEmissionMod.F90 | 76
...m_release/components/pop/externals/MARBL/src/marbl_pft_mod.F90 | 76
...nents/cam/src/dynamics/fv3/atmos_cubed_sphere/model/fv_cmp.F90 | 75
.../components/cam/src/chemistry/modal_aero/modal_aero_rename.F90 | 74
...rianpm/cesm_release/components/cam/src/physics/cam/tracers.F90 | 74
...rk/brianpm/cesm_release/components/cam/src/utils/physconst.F90 | 74
.../cesm_release/components/cam/src/chemistry/mozart/mo_photo.F90 | 73
...s/cam/src/dynamics/fv3/atmos_cubed_sphere/tools/fv_restart.F90 | 73
..._release/components/cam/src/physics/cam/cospsimulator_intr.F90 | 73
...cesm_release/components/cice/src/drivers/mct/ice_constants.F90 | 73
...sm_release/components/cice/src/drivers/nuopc/ice_constants.F90 | 73
.../tools/mapping/gen_mapping_files/runoff_to_ocn/src/map_mod.F90 | 72
...esm_release/components/cam/src/physics/cam/cam_diagnostics.F90 | 72
...cam/src/physics/carma/models/meteor_impact/carma_model_mod.F90 | 71
...elease/components/cam/src/physics/clubb/parameters_tunable.F90 | 71
...elease/components/pop/externals/CVMix/src/shared/cvmix_kpp.F90 | 70
...m_release/components/cism/source_cism/libglide/glide_types.F90 | 69
...se/components/clm/src/biogeophys/SoilStateInitTimeConstMod.F90 | 69
...de/work/brianpm/cesm_release/components/pop/source/hmix_gm.F90 | 69
...rk/brianpm/cesm_release/components/pop/source/tidal_mixing.F90 | 69
...cesm_release/cime/src/externals/pio1/tests/testpio/testpio.F90 | 68
...sm_release/components/cam/src/physics/carma/cam/carma_intr.F90 | 68
...ase/components/cam/src/physics/rrtmg/aer_src/rrtmg_sw_init.f90 | 68
...sm_release/components/cdeps/datm/datm_datamode_clmncep_mod.F90 | 68
..._release/components/cam/src/chemistry/bulk_aero/aero_model.F90 | 67
...am/src/dynamics/fv3/atmos_cubed_sphere/tools/fv_grid_tools.F90 | 67
...brianpm/cesm_release/components/cam/tools/definesurf/map2f.f90 | 66
...cesm_release/components/clm/src/biogeochem/CNFireLi2014Mod.F90 | 66
...sm_release/components/cam/src/ionosphere/waccmx/edyn_solve.F90 | 65
...cesm_release/components/cam/src/physics/cam/cloud_fraction.F90 | 65
...e/components/cam/src/physics/carma/base/freezaerl_koop2000.F90 | 65
...cesm_release/components/clm/src/biogeochem/CNFireLi2016Mod.F90 | 65
...nts/cam/src/dynamics/fv3/atmos_cubed_sphere/model/nh_utils.F90 | 64
...ianpm/cesm_release/components/clm/src/fates/fire/SFMainMod.F90 | 64
...brianpm/cesm_release/components/pop/source/estuary_vsf_mod.F90 | 64
...pm/cesm_release/components/cam/src/physics/carma/base/wetr.F90 | 63
...nents/cam/src/physics/spcam/crm/CLUBB/crmx_constants_clubb.F90 | 63
...esm_release/components/clm/src/biogeophys/SoilHydrologyMod.F90 | 63
.../cam/src/dynamics/fv3/atmos_cubed_sphere/tools/fv_surf_map.F90 | 62
...onents/cam/src/physics/carma/models/tholin/carma_model_mod.F90 | 62
.../cesm_release/components/clm/src/biogeochem/DryDepVelocity.F90 | 61
...rk/brianpm/cesm_release/components/ww3/src/source/w3pro3md.f90 | 61
...release/components/clm/src/biogeophys/SoilWaterMovementMod.F90 | 60
...brianpm/cesm_release/components/clm/src/main/subgridAveMod.F90 | 60
...ianpm/cesm_release/components/mosart/src/riverroute/RtmMod.F90 | 60
...esm_release/cime/src/externals/pio2/examples/basic/testpio.F90 | 59
...ts/cam/src/dynamics/tests/initial_conditions/ic_baroclinic.F90 | 59
...onents/pop/externals/MARBL/src/marbl_interior_tendency_mod.F90 | 59
...rk/brianpm/cesm_release/cime/src/share/util/shr_wv_sat_mod.F90 | 58
...anpm/cesm_release/components/cam/src/physics/cam/ndrop_bam.F90 | 58
...cesm_release/components/cam/src/physics/spcam/crm/crmx_sat.F90 | 58
...anpm/cesm_release/components/cam/src/utils/std_atm_profile.F90 | 58
.../source_cism/tests/unsupported/exact-isothermal/src/verifD.F90 | 58
...k/brianpm/cesm_release/components/pop/source/hmix_gm_aniso.F90 | 58
...rianpm/cesm_release/cime/src/share/nuopc/glc_elevclass_mod.F90 | 57
...ts/cam/src/physics/spcam/crm/CLUBB/crmx_parameters_tunable.F90 | 57
...rk/brianpm/cesm_release/components/cam/src/utils/gauaw_mod.F90 | 57
...anpm/cesm_release/components/cdeps/share/glc_elevclass_mod.F90 | 57
...pm/cesm_release/cime/src/drivers/mct/shr/glc_elevclass_mod.F90 | 56
...m/cesm_release/cime/src/drivers/moab/shr/glc_elevclass_mod.F90 | 56
.../components/cam/src/chemistry/pp_trop_mozart/mo_lin_matrix.F90 | 56
.../cesm_release/components/cam/src/physics/rrtmg/ebert_curry.F90 | 56
...m/cesm_release/components/clm/src/biogeophys/LakeFluxesMod.F90 | 56
...rk/brianpm/cesm_release/components/ww3/src/source/w3iogomd.f90 | 56
...e/components/cam/src/physics/rrtmg/aer_src/rrtmg_lw_rtrnmc.f90 | 55
...e/components/cam/src/physics/silhs/transform_to_pdf_module.F90 | 55
...cam/src/physics/spcam/crm/CLUBB/crmx_surface_varnce_module.F90 | 55
...ianpm/cesm_release/components/cam/src/physics/waccm/efield.F90 | 55
...cesm_release/components/cdeps/datm/datm_datamode_core2_mod.F90 | 55
...ents/cam/src/physics/cosp2/src/src/simulator/icarus/icarus.F90 | 54
...m/cesm_release/components/cam/src/physics/waccm/heelis_mod.F90 | 54
.../cam/src/dynamics/fv3/atmos_cubed_sphere/model/fv_dynamics.F90 | 53
...release/components/cam/src/ionosphere/waccmx/dpie_coupling.F90 | 53
...mponents/cam/src/physics/carma/models/dust/carma_model_mod.F90 | 53
...mponents/cam/tools/topo_tool/cube_to_target/cube_to_target.F90 | 53
...k/brianpm/cesm_release/components/cice/src/source/ice_flux.F90 | 53
...lease/components/cam/src/chemistry/pp_trop_mam7/mo_sim_dat.F90 | 52
...sm_release/components/cam/src/dynamics/se/test_fvm_mapping.F90 | 52
...lease/components/cam/src/physics/spcam/crm/crmx_crm_module.F90 | 52
...ase/components/cism/source_cism/libglide/glide_diagnostics.F90 | 52
..._release/components/clm/src/fates/main/FatesIntegratorsMod.F90 | 52
...rianpm/cesm_release/components/cam/src/physics/cam/hk_conv.F90 | 51
...cesm_release/components/cam/src/physics/cam/wv_sat_methods.F90 | 51
...elease/components/cam/src/physics/cosp2/optics/cosp_optics.F90 | 51
...am/src/dynamics/fv3/atmos_cubed_sphere/model/fv_grid_utils.F90 | 50
...m/cesm_release/components/cam/src/chemistry/aerosol/wetdep.F90 | 49
...nts/cam/src/dynamics/fv3/atmos_cubed_sphere/model/dyn_core.F90 | 49
...ianpm/cesm_release/components/cam/src/physics/rrtmg/slingo.F90 | 49
...se/components/cam/src/physics/spcam/crm/CLUBB/crmx_anl_erf.F90 | 49
...ts/cam/src/physics/spcam/crm/MICRO_M2005/crmx_microphysics.F90 | 49
...brianpm/cesm_release/components/clm/src/biogeophys/QSatMod.F90 | 49
...m/src/dynamics/fv3/atmos_cubed_sphere/model/fv_update_phys.F90 | 48
...cam/src/physics/spcam/crm/MICRO_M2005/crmx_drop_activation.F90 | 48
...s/cam/src/physics/spcam/crm/MICRO_SAM1MOM/crmx_precip_init.F90 | 48
.../work/brianpm/cesm_release/components/pop/source/constants.F90 | 48
/glade/work/brianpm/cesm_release/components/pop/source/grid.F90   | 48
...e/components/cam/src/chemistry/pp_waccm_sc_mam4/mo_sim_dat.F90 | 47
...npm/cesm_release/components/cam/src/ionosphere/waccmx/amie.F90 | 47
...m/cesm_release/components/cam/src/physics/cam/subcol_SILHS.F90 | 47
...components/cam/src/physics/carma/base/freezaerl_mohler2010.F90 | 47
...m_release/components/cam/src/physics/carma/base/setupgkern.F90 | 47
...npm/cesm_release/components/cam/src/utils/interpolate_data.F90 | 47
...sm_release/components/cism/source_cism/cism_driver/testsfg.F90 | 47
...s/pop/externals/MARBL/src/marbl_ciso_interior_tendency_mod.F90 | 47
...m/cesm_release/components/cam/src/chemistry/mozart/mo_jeuv.F90 | 46
...nts/cam/src/dynamics/fv3/atmos_cubed_sphere/model/a2b_edge.F90 | 46
...cesm_release/components/clm/src/biogeophys/TemperatureType.F90 | 45
...brianpm/cesm_release/components/pop/source/time_management.F90 | 45
...ork/brianpm/cesm_release/cime/src/share/util/shr_const_mod.F90 | 44
...m_release/components/cam/src/chemistry/aerosol/dust_common.F90 | 44
...rc/dynamics/fv3/atmos_cubed_sphere/driver/fvGFS/atmosphere.F90 | 44
...mponents/cam/src/dynamics/se/dycore/fvm_reconstruction_mod.F90 | 44
..._release/components/cam/src/physics/carma/base/sulfnucrate.F90 | 44
...e/work/brianpm/cesm_release/components/cam/src/utils/fft99.F90 | 44
.../cesm_release/components/cdeps/datm/datm_datamode_era5_mod.F90 | 44
...rk/brianpm/cesm_release/components/cdeps/fox/dom/m_dom_dom.F90 | 44
.../brianpm/cesm_release/components/cdeps/share/shr_const_mod.F90 | 44
...npm/cesm_release/components/cice/src/io_binary/ice_restart.F90 | 44
...npm/cesm_release/components/cism/source_glc/POP_files/grid.F90 | 44
.../cesm_release/components/cam/src/physics/cam/macrop_driver.F90 | 43
...rianpm/cesm_release/components/pop/source/POP_ConstantsMod.F90 | 43
...m_release/components/cam/chem_proc/src/cam_chempp/mozpp.subs.f | 42
...components/cam/src/physics/clubb/advance_clubb_core_module.F90 | 42
...omponents/cam/src/physics/spcam/ecpp/module_ecpp_ppdriver2.F90 | 42
...m/cesm_release/components/clm/src/main/FuncPedotransferMod.F90 | 42
...s/clm/src/soilbiogeochem/SoilBiogeochemDecompCascadeBGCMod.F90 | 42
...rk/brianpm/cesm_release/components/ww3/src/source/w3fldsmd.f90 | 42
...rk/brianpm/cesm_release/components/ww3/src/source/w3updtmd.f90 | 42
...ianpm/cesm_release/cime/src/drivers/mct/main/cime_comp_mod.F90 | 41
...rianpm/cesm_release/components/cam/src/physics/spcam/crm/fft.F | 41
...e/components/pop/externals/CVMix/src/drivers/cvmix_kpp_drv.F90 | 41
...anpm/cesm_release/components/pop/source/budget_diagnostics.F90 | 41
...rk/brianpm/cesm_release/cime/src/share/util/water_isotopes.F90 | 40
...nts/cam/src/dynamics/fv3/atmos_cubed_sphere/model/boundary.F90 | 40
...cam/src/physics/cosp2/src/src/simulator/rttov/cosp_rttov11.F90 | 40
...elease/components/clm/src/fates/main/FatesInventoryInitMod.F90 | 40
.../brianpm/cesm_release/components/rtm/src/riverroute/RtmMod.F90 | 40
...lease/components/cam/src/chemistry/pp_trop_mam4/mo_sim_dat.F90 | 39
...s/cam/src/dynamics/fv3/atmos_cubed_sphere/model/fv_control.F90 | 39
...sm_release/components/cam/src/physics/cam/nucleate_ice_cam.F90 | 39
...m/cesm_release/components/clm/src/biogeophys/SnowSnicarMod.F90 | 39
...ianpm/cesm_release/components/cam/src/dynamics/se/dyn_comp.F90 | 38
...e/components/cism/source_cism/libglimmer-solve/SLAP/dlaputil.f | 38
...onents/clm/src/biogeochem/NutrientCompetitionFlexibleCNMod.F90 | 38
...rk/brianpm/cesm_release/components/ww3/src/source/w3uqckmd.f90 | 38
...cam/src/dynamics/tests/initial_conditions/ic_baro_dry_jw06.F90 | 37
.../components/cam/tools/topo_tool/cube_to_target/reconstruct.F90 | 37
...anpm/cesm_release/cime/src/drivers/moab/main/cime_comp_mod.F90 | 36
...rianpm/cesm_release/components/cam/src/control/cam_history.F90 | 36
...esm_release/components/cam/src/dynamics/se/dycore/cube_mod.F90 | 36
...ianpm/cesm_release/components/cam/tools/icesst/bcgen/bcgen.f90 | 36
.../brianpm/cesm_release/components/cice/src/mpi/ice_boundary.F90 | 36
...ianpm/cesm_release/components/cice/src/serial/ice_boundary.F90 | 36
...k/brianpm/cesm_release/components/cice/src/source/ice_init.F90 | 36
...e/components/cism/source_cism/libglissade/glissade_calving.F90 | 36
...omponents/clm/src/biogeophys/SoilHydrologyInitTimeConstMod.F90 | 36
...de/work/brianpm/cesm_release/components/pop/source/cfc_mod.F90 | 36
...ime/tools/mapping/check_maps/src/ESMF_RegridWeightGenCheck.F90 | 35
